sistema,processo,protocolo,codigoAssuntoObra,situacaoDespacho,unidade,dtEmissaoDespacho,dtPublicacaoDespacho,dt_inclusao
AprovaDigital,1020.2021/0013444-1,5671-21-SP-DEM,611d6855959fbd00081598e9,NULL,SMUL/COMIN/DCIMP,2022-06-22,2022-06-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0001254-2,5672-21-SP-CER,611d724018af3f0009e53049,NULL,SMUL/CONTRU/DACESS,2023-06-06,2023-06-06,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011987-6,5673-21-SP-CDT,611d73aefbea8a0008e99d12,NULL,SMUL/CONTRU/ DSUS,2021-09-22,2021-09-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012011-4,5674-21-SP-REF,611d7ba2047d200008abaf64,NULL,SMUL/SERVIN/DSIGP,2022-01-31,2022-01-31,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011333-9,5676-21-SP-ALV,611d8e73c1d3d4000934a5f6,NULL,SMUL/PARHIS/DHMP,2022-06-13,2022-06-13,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011994-9,5677-21-SP-ALV,611d9c67c1d3d4000934a5fa,NULL,SMUL/RESID/DRU,2023-07-20,2023-07-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011994-9,5677-21-SP-ALV,611d9c67c1d3d4000934a5fa,NULL,SMUL/RESID/DRU,2023-07-20,2023-07-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011612-5,5679-21-SP-ALV,611da7f7d7860200086ce5c3,NULL,SMUL/RESID/DRGP,2022-04-20,2022-04-20,2023-08-31 14:46:00
AprovaDigital,1020.2023/0007536-8,27403-23-SP-CER,6435d4e54a0250000841d330,NULL,SMUL/CONTRU/DSUS,2023-08-03,2023-08-03,2023-08-31 14:46:00
AprovaDigital,1020.2023/0007059-5,27405-23-SP-TAX,6435e69379edcf00086998cb,NULL,SMUL/SERVIN,2023-06-13,2023-06-13,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008887-7,27408-23-SP-AUT,643696bb2348ef0008dadc21,NULL,SMUL/RESID/DRGP,2023-05-24,2023-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006866-3,27409-23-SP-TAX,643697ebed59490008528ac6,NULL,SMUL/CONTRU,2023-05-24,2023-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006466-8,27411-23-SP-CCE,6436a4acce9df900089c3dce,NULL,SMUL/PARHIS/DHIS,2023-05-19,2023-05-19,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006466-8,27411-23-SP-CCE,6436a4acce9df900089c3dce,NULL,SMUL/PARHIS/DHIS,2023-05-19,2023-05-19,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006867-1,27417-23-SP-AUT,6436b7ddeef7ff000888c2e8,NULL,SMUL/CAP,2023-04-18,2023-04-18,2023-08-31 14:46:00
AprovaDigital,1020.2023/0007654-2,27420-23-SP-ERB,6436b95576025400085469c4,NULL,SMUL/CAP/DEPROT,2023-04-28,2023-04-28,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006785-3,27423-23-SP-CCE,6436ca0c1cebca0009174b01,NULL,SMUL/RESID/DRPM,2023-07-17,2023-07-17,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006783-7,27425-23-SP-APO,6436cbcc3760ed00084eb279,NULL,SMUL/RESID/DRGP,2023-07-06,2023-07-06,2023-08-31 14:46:00
AprovaDigital,1020.2023/0007666-6,27427-23-SP-ERB,6436d62e78d44a0008f1dd23,NULL,SMUL/CAP/DEPROT,2023-04-28,2023-04-28,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006700-4,27434-23-SP-DIR,6436ef3f1a183a0008353635,NULL,SMUL/PARHIS/DPS,2023-07-04,2023-07-04,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006865-5,27437-23-SP-AUT,6436fe702451d50008094834,NULL,SMUL/CAP,2023-04-18,2023-04-18,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006864-7,27438-23-SP-AUT,6437000e9f2b110008535a60,NULL,SMUL/CAP,2023-04-18,2023-04-18,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011993-0,5680-21-SP-REF,611db4129bb63100086ea9c8,NULL,SMUL/SERVIN/DSIMP,2023-04-25,2023-04-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011997-3,5681-21-SP-REF,611db48a9bb63100086ea9cc,NULL,SMUL/SERVIN/DSIMP,2022-09-23,2022-09-23,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011997-3,5681-21-SP-REF,611db48a9bb63100086ea9cc,NULL,SMUL/SERVIN,2023-04-11,2023-04-11,2023-08-31 14:46:00
AprovaDigital,1020.2021/0014389-0,5682-21-SP-TAX,611e44d111a94000091bd50e,NULL,SMUL/CONTRU/DLR,2022-01-28,2022-01-28,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011595-1,5683-21-SP-ALV,611e4d39e8019f0008f49244,NULL,SMUL/RESID/DRU,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011512-9,5684-21-SP-ALV,611e58f9cc33eb0008fd037a,NULL,SMUL/RESID/DRGP,2022-05-24,2022-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012178-1,5686-21-SP-CER,611e604811a94000091bd51a,NULL,SMUL/CONTRU/DACESS,2023-05-10,2023-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0001331-0,5687-21-SP-CER,611e623295b2f70007c11af7,NULL,SMUL/CONTRU/DACESS,2022-11-21,2022-11-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0001331-0,5687-21-SP-CER,611e623295b2f70007c11af7,NULL,SMUL/CONTRU,2023-06-22,2023-06-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0014259-2,5942-21-SP-CER,61268802c5e0e90009964e1f,NULL,SMUL/CONTRU/DACESS,2022-06-20,2022-06-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012344-0,5943-21-SP-ALV,61268a27ab755b0009edd11b,NULL,SMUL/PARHIS/DPS,2022-05-12,2022-05-12,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013679-7,5944-21-SP-ALV,612693089f95f80008105a5e,NULL,SMUL/RESID/DRGP,2021-12-02,2021-12-02,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012026-2,5946-21-SP-ALV,612699bc479fba0008e055ca,NULL,SMUL/RESID/DRPM,2022-07-27,2022-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012433-0,5948-21-SP-ALV,61269b4f1e10070008579e6d,NULL,SMUL/PARHIS/DPS,2022-06-21,2022-06-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012332-6,5950-21-SP-ALV,61269e012500cf00082d3520,NULL,SMUL/RESID/DRGP,2022-03-24,2022-03-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012031-9,5952-21-SP-TAX,61269f1562a94a00097c0cca,NULL,SMUL/CONTRU/DLR,2022-01-21,2022-01-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012424-1,5953-21-SP-CER,6126a0c4a3f3b5000847d42b,NULL,SMUL/CONTRU/DSUS,2023-04-13,2023-04-13,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012027-0,5954-21-SP-ALV,6126a176479fba0008e055d0,NULL,SMUL/RESID/DRPM,2022-03-10,2022-03-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012033-5,5955-21-SP-ALV,6126a2f0bfc3ab0008837b64,NULL,SMUL/SERVIN/DSIMP,2022-06-03,2022-06-03,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012720-8,5958-21-SP-TAX,6126a63a479fba0008e055d4,NULL,SMUL/CONTRU/DLR,2022-02-14,2022-02-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012034-3,5959-21-SP-APO,6126abcfbfc3ab0008837b6e,NULL,SMUL/RESID/DRGP,2021-10-21,2021-10-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012210-9,5961-21-SP-ALV,6126b04763141c0008ff690e,NULL,SMUL/RESID/DRGP,2021-12-22,2021-12-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011787-3,5962-21-SP-ALV,6126b22763141c0008ff6912,NULL,SMUL/PARHIS/DHMP,2021-11-26,2021-11-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013250-3,5963-21-SP-DEM,6126b292bfc3ab0008837b72,NULL,SMUL/COMIN/DCIMP,2022-10-19,2022-10-19,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013248-1,5964-21-SP-DEM,6126b4bbbfc3ab0008837b76,NULL,SMUL/COMIN/DCIMP,2022-10-19,2022-10-19,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012915-4,5965-21-SP-ALV,6126b547e1c7d70008d8b72a,NULL,SMUL/RESID/DRPM,2021-12-10,2021-12-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012029-7,5966-21-SP-ALV,6126b6c163141c0008ff6918,NULL,SMUL/COMIN/DCIMP,2022-06-28,2022-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012029-7,5966-21-SP-ALV,6126b6c163141c0008ff6918,NULL,SMUL/COMIN/DCIMP,2023-05-04,2023-05-04,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012211-7,5967-21-SP-ALV,6126bd0863141c0008ff691e,NULL,SMUL/RESID/DRPM,2021-11-18,2021-11-18,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012351-2,5968-21-SP-ALV,6126c33d8b527f0008e4437c,NULL,SMUL/COMIN/DCIMP,2023-01-09,2023-01-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012334-2,5970-21-SP-DEM,61277ce88725b50009721017,NULL,SMUL/RESID/DRU,2022-02-02,2022-02-02,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012334-2,5970-21-SP-DEM,61277ce88725b50009721017,NULL,SMUL/RESID/DRU,2022-02-02,2022-02-02,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012035-1,5972-21-SP-TAX,61277efc88175e00093841f0,NULL,SMUL/CONTRU/DLR,2022-01-27,2022-01-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012333-4,5974-21-SP-DEM,61278350a71a2000090bc85b,NULL,SMUL/RESID/DRU,2022-04-07,2022-04-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013818-8,5975-21-SP-ALV,612784eb681eb300092d5a52,NULL,SMUL/COMIN/DCIGP,2022-03-25,2022-03-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012347-4,5976-21-SP-DEM,6127871090e1fa0008b0a42e,NULL,SMUL/RESID/DRU,2022-03-09,2022-03-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012025-4,5977-21-SP-ALV,61278c9a2aa133000864bda5,NULL,SMUL/PARHIS/DPS,2022-06-28,2022-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2021/0016391-3,5978-21-SP-ALV,61278e4b25d9fe0009f475fa,NULL,SMUL/RESID/DRGP,2022-06-30,2022-06-30,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012435-7,5979-21-SP-ALV,61278fe7f87bfa0009141a36,NULL,SMUL/RESID/DRPM,2022-09-09,2022-09-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012435-7,5979-21-SP-ALV,61278fe7f87bfa0009141a36,NULL,SMUL/RESID/DRPM,2022-09-09,2022-09-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0002719-1,5981-21-SP-CER,6127944c25d9fe0009f475fe,NULL,SMUL/CONTRU/DSUS,2022-11-22,2022-11-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011783-0,5982-21-SP-ALV,612794de74ab490008bb0ecc,NULL,,2021-08-26,2021-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011883-7,5987-21-SP-ALV,61279e1699432f00086b1911,NULL,SMUL/PARHIS/DHMP,2022-12-15,2022-12-15,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011792-0,5989-21-SP-ALV,61279eb454daa900074b1071,NULL,SMUL/PARHIS/DHIS,2023-05-19,2023-05-19,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011792-0,5989-21-SP-ALV,61279eb454daa900074b1071,NULL,SMUL/PARHIS/DHIS,2023-05-19,2023-05-19,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012292-3,5991-21-SP-ALV,6127a1588f63990009729bbc,NULL,SMUL/RESID/DRGP,2023-08-09,2023-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012335-0,5992-21-SP-DEM,6127a2190891e50008be5ad9,NULL,SMUL/RESID/DRU,2022-02-24,2022-02-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012302-4,5994-21-SP-ALV,6127a3c0becdb10009e80bb6,NULL,SMUL/RESID/DRGP,2022-02-17,2022-02-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011886-1,5995-21-SP-ALV,6127a6f78f63990009729bc8,NULL,SMUL/PARHIS/DHMP,2022-08-31,2022-08-31,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011886-1,5995-21-SP-ALV,6127a6f78f63990009729bc8,NULL,SMUL/PARHIS/DHMP,2023-03-10,2023-03-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011886-1,5995-21-SP-ALV,6127a6f78f63990009729bc8,NULL,SMUL/PARHIS/DHMP,2023-03-10,2023-03-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011795-4,5996-21-SP-ALV,6127a761e747190009a2db06,NULL,SMUL/PARHIS/DHMP,2023-01-04,2023-01-04,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011795-4,5996-21-SP-ALV,6127a761e747190009a2db06,NULL,SMUL/PARHIS,2023-07-03,2023-07-03,2023-08-31 14:46:00
AprovaDigital,1020.2021/0015158-3,5999-21-SP-CER,6127a84a0891e50008be5ae1,NULL,SMUL/CONTRU/DSUS,2022-09-14,2022-09-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0015158-3,5999-21-SP-CER,6127a84a0891e50008be5ae1,NULL,SMUL/CONTRU,2023-06-17,2023-06-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012343-1,6000-21-SP-DEM,6127a95499432f00086b1921,NULL,SMUL/RESID/DRU,2022-02-24,2022-02-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012278-8,6001-21-SP-ALV,6127ac2e99432f00086b1926,NULL,SMUL/RESID/DRGP,2022-02-17,2022-02-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012038-6,6004-21-SP-ALV,6127b1936daa4d0008b1f545,NULL,SMUL/SERVIN/DSIGP,2022-05-20,2022-05-20,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012618-0,6007-21-SP-DEM,6127b942bc82c00009e3569c,NULL,SMUL/RESID/DRPM,2022-11-21,2022-11-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012041-6,6008-21-SP-DEM,6127bdbf6daa4d0008b1f553,NULL,SMUL/RESID/DRPM,2022-12-27,2022-12-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012307-5,6009-21-SP-TAX,6127bf3c53bd310008b0a709,NULL,SMUL/CONTRU/DLR,2022-01-21,2022-01-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0015460-4,6011-21-SP-ALV,6127c306fec5b00009565530,NULL,SMUL/PARHIS/DHIS,2022-09-29,2022-09-29,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011790-3,6012-21-SP-ALV,6127c4c4feeb760009bfc19f,NULL,,2021-08-26,2021-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012731-3,6013-21-SP-DEM,6127cc27fec5b0000956553a,NULL,SMUL/COMIN/DCIMP,2022-04-25,2022-04-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0016040-0,6014-21-SP-ALV,6127cfd370a03f0008b4ce9f,NULL,SMUL/PARHIS/DHIS,2022-07-13,2022-07-13,2023-08-31 14:46:00
AprovaDigital,1020.2021/0017422-2,6015-21-SP-CDT,6127d132fec5b0000956553e,NULL,SMUL/CONTRU/DINS,2022-05-09,2022-05-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0017422-2,6015-21-SP-CDT,6127d132fec5b0000956553e,NULL,SMUL/CONTRU,2022-07-27,2022-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012205-2,6016-21-SP-TAX,6127d456fec5b00009565542,NULL,SMUL/CONTRU/DLR,2022-01-14,2022-01-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011887-0,6017-21-SP-ALV,6127d6ce507d2c00082049ed,NULL,SMUL/PARHIS/DHIS,2023-06-29,2023-06-29,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012412-8,6018-21-SP-ALV,6127dcf0fb5d0f000942de88,NULL,SMUL/RESID/DRPM,2021-11-12,2021-11-12,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012036-0,6019-21-SP-ALV,6127dda4fec5b00009565548,NULL,SMUL/RESID/DRPM,2023-05-24,2023-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011791-1,6020-21-SP-ALV,6127de14fec5b0000956554d,NULL,,2021-08-26,2021-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012309-1,6021-21-SP-AUT,6127df1ffe26680007d68f04,NULL,SMUL/CAP/DEPROT,2021-09-02,2021-09-02,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012037-8,6023-21-SP-ALV,6127e81ee44efb0008209f47,NULL,SMUL/RESID/DRPM,2023-05-24,2023-05-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012200-1,6024-21-SP-AUT,6127e865e44efb0008209f4b,NULL,SMUL/CAP/DEPROT,2021-09-01,2021-09-01,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013473-5,6025-21-SP-ALV,6127ea50e44efb0008209f51,NULL,SMUL/RESID/DRU,2022-07-05,2022-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013473-5,6025-21-SP-ALV,6127ea50e44efb0008209f51,NULL,SMUL/RESID/DRGP,2022-08-10,2022-08-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011797-0,6028-21-SP-ALV,6127f3f487343f0009023395,NULL,,2021-08-26,2021-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0014376-9,6029-21-SP-CER,6127f44dfb5d0f000942de94,NULL,SMUL/CONTRU/DACESS,2023-03-07,2023-03-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012713-5,6030-21-SP-CER,6127f583d4a9670008de1f30,NULL,SMUL/CONTRU/DACESS,2023-08-17,2023-08-17,2023-08-31 14:46:00
AprovaDigital,1020.2021/0018913-0,6031-21-SP-REF,6127fb9cd4a9670008de1f34,NULL,SMUL/COMIN/DCIMP,2022-08-26,2022-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0014550-8,6036-21-SP-ALV,6128055145c0d3000a4096c2,NULL,SMUL/RESID/DRGP,2022-03-21,2022-03-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011808-0,6037-21-SP-ALV,61280ac78b5740000afbe63d,NULL,,2021-08-26,2021-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011884-5,6038-21-SP-ALV,6128328a37b05400089421dc,NULL,SMUL/PARHIS/DHIS,2022-05-06,2022-05-06,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011884-5,6038-21-SP-ALV,6128328a37b05400089421dc,NULL,SMUL/PARHIS,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011885-3,6043-21-SP-ALV,6128da5874a0400008b36ef2,NULL,SMUL/PARHIS/DHMP,2021-12-15,2021-12-15,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012209-5,6044-21-SP-REF,6128dab1cf7f1d000845d1e9,NULL,SMUL/COMIN/DCIMP,2022-07-14,2022-07-14,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013236-8,6045-21-SP-REF,6128e5b6cf7f1d000845d1ed,NULL,SMUL/COMIN/DCIGP,2022-01-21,2022-01-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012282-6,6046-21-SP-CER,6128ec7ccf7f1d000845d1f1,NULL,SMUL/CONTRU/DINS,2022-06-06,2022-06-06,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011882-9,6047-21-SP-ALV,6128f50b2a60c50008a34d80,NULL,,2021-08-27,2021-08-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0016407-3,6049-21-SP-REF,6128f98bd388fc00080de17d,NULL,SMUL/RESID/DRPM,2022-04-04,2022-04-04,2023-08-31 14:46:00
AprovaDigital,1020.2021/0016407-3,6049-21-SP-REF,6128f98bd388fc00080de17d,NULL,SMUL/RESID,2022-11-21,2022-11-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011903-5,6052-21-SP-ALV,61290dfed388fc00080de181,NULL,SMUL/PARHIS/DHMP,2022-07-07,2022-07-07,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012325-3,6053-21-SP-ALV,612912df0cc2b20008cd51e1,NULL,SMUL/PARHIS/DHIS,2022-04-09,2022-04-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012213-3,6056-21-SP-ALV,61291a7e832e2d0009f88bfd,NULL,SMUL/RESID/DRPM,2021-11-19,2021-11-19,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011906-0,6057-21-SP-ALV,61291b64832e2d0009f88c01,NULL,SMUL/PARHIS/DHIS,2022-12-22,2022-12-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013115-9,6058-21-SP-CER,61291c52832e2d0009f88c07,NULL,SMUL/CONTRU/DACESS,2022-05-10,2022-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011908-6,6061-21-SP-ALV,61292ae22833b60008c8b97b,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011908-6,6061-21-SP-ALV,61292ae22833b60008c8b97b,NULL,SMUL/PARHIS/DHIS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013301-1,6062-21-SP-ALV,61292d272833b60008c8b982,NULL,SMUL/RESID/DRGP,2022-08-18,2022-08-18,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012329-6,6067-21-SP-CER,61293f62025672000745ca98,NULL,SMUL/CONTRU/ DSUS,2022-04-11,2022-04-11,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012329-6,6067-21-SP-CER,61293f62025672000745ca98,NULL,SMUL/CONTRU/DSUS,2022-06-28,2022-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0002216-5,6068-21-SP-DLR,6129430f594812000952d11e,NULL,SMUL/CONTRU/DLR,2022-08-15,2022-08-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0002216-5,6068-21-SP-DLR,6129430f594812000952d11e,NULL,SMUL/CONTRU/DLR,2022-11-21,2022-11-21,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013441-7,6069-21-SP-TAX,6129447930ad5e0008cbd7cd,NULL,SMUL/CONTRU/DLR,2022-02-16,2022-02-16,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011959-0,6071-21-SP-ALV,61294c1a0bff630008e37f6e,NULL,SMUL/PARHIS/DHMP,2023-08-16,2023-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011960-4,6072-21-SP-ALV,61295027bacb3f00091a2e96,NULL,SMUL/PARHIS/DHIS,2022-10-25,2022-10-25,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012620-1,6074-21-SP-CER,612967a39536a10008ceb95f,NULL,SMUL/CONTRU/ DSUS,2021-12-09,2021-12-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012623-6,6075-21-SP-CER,612968a551ab1800086c9797,NULL,SMUL/CONTRU/ DSUS,2021-12-09,2021-12-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011923-0,6076-21-SP-ALV,61296b4551ab1800086c979d,NULL,,2021-08-27,2021-08-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0013664-9,6078-21-SP-ALV,6129878a4b82f500055b9320,NULL,SMUL/RESID/DRU,2022-07-05,2022-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012346-6,6080-21-SP-TAX,612a33f639be36000968c261,NULL,SMUL/CONTRU/DLR,2022-01-31,2022-01-31,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011953-1,6081-21-SP-ALV,612a42fbaae39c00088a06bf,NULL,,2021-08-28,2021-08-28,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011954-0,6085-21-SP-ALV,612aa07767afb50009ebcd6a,NULL,,2021-08-28,2021-08-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0010074-3,6087-21-SP-CDT,612c2b933db43d00061f0934,NULL,SMUL/CONTRU/DINS,2023-04-18,2023-04-18,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006615-6,27477-23-SP-CCE,64382355e540d8000843fb4d,NULL,SMUL/PARHIS/DHIS,2023-05-12,2023-05-12,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006615-6,27477-23-SP-CCE,64382355e540d8000843fb4d,NULL,SMUL/PARHIS/DHIS,2023-05-12,2023-05-12,2023-08-31 14:46:00
AprovaDigital,1020.2023/0007180-0,27479-23-SP-TAX,64382e542619ec000855ce70,NULL,SMUL/SERVIN,2023-05-23,2023-05-23,2023-08-31 14:46:00
AprovaDigital,1020.2023/0006972-4,27488-23-SP-CCE,643845749ec2a00008be6c65,NULL,SMUL/SERVIN/DSIGP,2023-06-07,2023-06-07,2023-08-31 14:46:00
AprovaDigital,1020.2023/0007079-0,27490-23-SP-ALV,64384e2bb8e80d0008e9a9f6,NULL,SMUL/RESID/DRGP,2023-06-27,2023-06-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0001325-5,6089-21-SP-CER,612cc5411d35e300084a3bca,NULL,SMUL/CONTRU/DACESS,2023-06-12,2023-06-12,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012303-2,6090-21-SP-ALV,612cda144c8162000a365b35,NULL,SMUL/RESID/DRPM,2022-09-30,2022-09-30,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012427-6,6092-21-SP-CER,612ce1c1c848d30005ff03f0,NULL,SMUL/CONTRU/DSUS,2022-09-27,2022-09-27,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011958-2,6093-21-SP-ALV,612ce29b8d54bb0008e2e27f,NULL,,2021-08-30,2021-08-30,2023-08-31 14:46:00
AprovaDigital,1020.2021/0014384-0,6094-21-SP-TAX,612ce99e753f1800088111cd,NULL,SMUL/CONTRU/DLR,2022-01-28,2022-01-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0010073-5,6096-21-SP-CDT,612ced103fba1e000760af29,NULL,SMUL/CONTRU/DINS,2023-04-18,2023-04-18,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012740-2,6097-21-SP-ALV,612ced27c848d30005ff03fa,NULL,SMUL/COMIN/DCIGP,2022-08-09,2022-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012214-1,6098-21-SP-ALV,612cee10e8ec0d00096c65fd,NULL,SMUL/PARHIS/DHMP,2023-06-22,2023-06-22,2023-08-31 14:46:00
AprovaDigital,1020.2021/0012430-6,6099-21-SP-DEM,612d02e5f7f1f200050b3c12,NULL,SMUL/RESID/DRPM,2022-03-30,2022-03-30,2023-08-31 14:46:00
AprovaDigital,1020.2021/0011963-9,6100-21-SP-ALV,612d064e5ccc4e00088a6644,NULL,SMUL/PARHIS/DHIS,2022-06-14,2022-06-14,2023-08-31 14:46:00
