sistema,processo,protocolo,ano,dtAberturaProcesso,situacao,codigoProcesso,digitoProcesso,dt_inclusao
AprovaDigital,1020.2023/0002706-1,25267-23-SP-ERB,2023,2023-02-07,deferido,1020.2023/0002706-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002707-0,25348-23-SP-ALV,2023,2023-02-09,deferido,1020.2023/0002707-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002708-8,25449-23-SP-REF,2023,2023-02-13,em análise,1020.2023/0002708-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002709-6,25439-23-SP-ALV,2023,2023-02-12,deferido,1020.2023/0002709-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002710-0,25440-23-SP-ALV,2023,2023-02-12,deferido,1020.2023/0002710-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002711-8,25422-23-SP-ALV,2023,2023-02-10,em análise,1020.2023/0002711-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002712-6,25435-23-SP-ALV,2023,2023-02-10,em análise,1020.2023/0002712-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002713-4,25429-23-SP-ALV,2023,2023-02-10,em análise,1020.2023/0002713-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002714-2,25403-23-SP-ALV,2023,2023-02-10,em análise,1020.2023/0002714-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002715-0,25399-23-SP-REF,2023,2023-02-10,em análise,1020.2023/0002715-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002716-9,25282-23-SP-ALV,2023,2023-02-07,em análise,1020.2023/0002716-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002717-7,25277-23-SP-ALV,2023,2023-02-07,deferido,1020.2023/0002717-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002718-5,25271-23-SP-ALV,2023,2023-02-07,deferido,1020.2023/0002718-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002719-3,25122-23-SP-REF,2023,2023-02-03,em análise,1020.2023/0002719-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002721-5,25303-23-SP-ALV,2023,2023-02-08,em análise,1020.2023/0002721-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002722-3,25281-23-SP-REF,2023,2023-02-07,em análise,1020.2023/0002722-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002723-1,25034-23-SP-REF,2023,2023-01-31,em análise,1020.2023/0002723-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002724-0,23462-22-SP-SAO,2022,2022-12-07,indeferido,1020.2023/0002724-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002725-8,25019-23-SP-ALV,2023,2023-01-31,em análise,1020.2023/0002725-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002731-2,25558-23-SP-ALV,2023,2023-02-15,indeferido,1020.2023/0002731-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002732-0,25601-23-SP-ALV,2023,2023-02-16,em análise,1020.2023/0002732-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002733-9,25494-23-SP-ALV,2023,2023-02-14,deferido,1020.2023/0002733-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002735-5,25597-23-SP-ALV,2023,2023-02-16,indeferido,1020.2023/0002735-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002736-3,25610-23-SP-ALV,2023,2023-02-16,em análise,1020.2023/0002736-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002773-8,25451-23-SP-ALV,2023,2023-02-13,em análise,1020.2023/0002773-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002774-6,25430-23-SP-ALV,2023,2023-02-10,em análise,1020.2023/0002774-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002775-4,25437-23-SP-ALV,2023,2023-02-11,em análise,1020.2023/0002775-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002776-2,25432-23-SP-ALV,2023,2023-02-10,em análise,1020.2023/0002776-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002777-0,25487-23-SP-CCE,2023,2023-02-14,deferido,1020.2023/0002777-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002778-9,25478-23-SP-ALV,2023,2023-02-13,deferido,1020.2023/0002778-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002779-7,25498-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002779-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002780-0,25485-23-SP-REF,2023,2023-02-14,em análise,1020.2023/0002780-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002781-9,25503-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002781-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002782-7,25489-23-SP-REF,2023,2023-02-14,em análise,1020.2023/0002782-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002783-5,25469-23-SP-ALV,2023,2023-02-13,deferido,1020.2023/0002783-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002784-3,25327-23-SP-ALV,2023,2023-02-08,em análise,1020.2023/0002784-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002785-1,25460-23-SP-CCE,2023,2023-02-13,deferido,1020.2023/0002785-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002786-0,25462-23-SP-TAX,2023,2023-02-13,deferido,1020.2023/0002786-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002787-8,25339-23-SP-ALV,2023,2023-02-09,deferido,1020.2023/0002787-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002788-6,25463-23-SP-TAX,2023,2023-02-13,em análise,1020.2023/0002788-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002789-4,25356-23-SP-ALV,2023,2023-02-09,deferido,1020.2023/0002789-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002790-8,25436-23-SP-ALV,2023,2023-02-11,em análise,1020.2023/0002790-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002791-6,25362-23-SP-ALV,2023,2023-02-09,em análise,1020.2023/0002791-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002792-4,25394-23-SP-CER,2023,2023-02-10,em análise,1020.2023/0002792-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002793-2,25410-23-SP-AUT,2023,2023-02-10,deferido,1020.2023/0002793-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002794-0,25352-23-SP-TAX,2023,2023-02-09,deferido,1020.2023/0002794-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002795-9,24885-23-SP-ERB,2023,2023-01-26,deferido,1020.2023/0002795-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002796-7,25411-23-SP-CDT,2023,2023-02-10,deferido,1020.2023/0002796-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002797-5,25413-23-SP-AUT,2023,2023-02-10,deferido,1020.2023/0002797-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002798-3,25343-23-SP-APO,2023,2023-02-09,deferido,1020.2023/0002798-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002799-1,25146-23-SP-CER,2023,2023-02-03,em análise,1020.2023/0002799-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002800-9,24963-23-SP-CCE,2023,2023-01-30,deferido,1020.2023/0002800-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002801-7,23792-22-SP-ALV,2022,2022-12-15,em análise,1020.2023/0002801-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002802-5,16117-22-SP-ERB,2022,2022-07-08,deferido,1020.2023/0002802-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002803-3,25298-23-SP-ALV,2023,2023-02-08,deferido,1020.2023/0002803-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002804-1,25018-23-SP-ERB,2023,2023-01-31,deferido,1020.2023/0002804-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002805-0,25103-23-SP-ALV,2023,2023-02-02,em análise,1020.2023/0002805-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002806-8,25057-23-SP-ALV,2023,2023-02-02,em análise,1020.2023/0002806-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002807-6,25172-23-SP-CER,2023,2023-02-05,em análise,1020.2023/0002807-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002808-4,24031-22-SP-ERB,2022,2022-12-21,deferido,1020.2023/0002808-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002809-2,24991-23-SP-ALV,2023,2023-01-30,em análise,1020.2023/0002809-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002810-6,18453-22-SP-ERB,2022,2022-08-17,deferido,1020.2023/0002810-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002814-9,25638-23-SP-ALV,2023,2023-02-17,deferido,1020.2023/0002814-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002816-5,25644-23-SP-ALV,2023,2023-02-17,em análise,1020.2023/0002816-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002818-1,25646-23-SP-ALV,2023,2023-02-17,em análise,1020.2023/0002818-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002820-3,25655-23-SP-ALV,2023,2023-02-17,indeferido e encerra,1020.2023/0002820-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002821-1,25652-23-SP-ALV,2023,2023-02-17,em análise,1020.2023/0002821-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002823-8,25656-23-SP-ALV,2023,2023-02-17,em análise,1020.2023/0002823-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002824-6,25659-23-SP-CCE,2023,2023-02-17,,1020.2023/0002824-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002827-0,25589-23-SP-ALV,2023,2023-02-15,em análise,1020.2023/0002827-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002859-9,25563-23-SP-CCE,2023,2023-02-15,deferido,1020.2023/0002859-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002860-2,25531-23-SP-REF,2023,2023-02-15,em análise,1020.2023/0002860-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002861-0,25455-23-SP-ALV,2023,2023-02-13,em análise,1020.2023/0002861-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002862-9,25540-23-SP-ALV,2023,2023-02-15,em análise,1020.2023/0002862-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002863-7,25512-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002863-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002864-5,25521-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002864-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002865-3,25533-23-SP-ALV,2023,2023-02-15,em análise,1020.2023/0002865-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002866-1,25529-23-SP-CCE,2023,2023-02-14,deferido,1020.2023/0002866-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002867-0,25392-23-SP-ALV,2023,2023-02-10,deferido,1020.2023/0002867-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002868-8,25518-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002868-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002869-6,25515-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002869-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002870-0,25464-23-SP-REF,2023,2023-02-13,em análise,1020.2023/0002870-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002871-8,25497-23-SP-ALV,2023,2023-02-14,em análise,1020.2023/0002871-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002872-6,25459-23-SP-CCE,2023,2023-02-13,deferido,1020.2023/0002872-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002873-4,25490-23-SP-CCE,2023,2023-02-14,deferido,1020.2023/0002873-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002874-2,25423-23-SP-CER,2023,2023-02-10,em análise,1020.2023/0002874-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002875-0,25458-23-SP-ALV,2023,2023-02-13,deferido,1020.2023/0002875-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002876-9,25376-23-SP-CDT,2023,2023-02-10,deferido,1020.2023/0002876-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002877-7,25401-23-SP-REF,2023,2023-02-10,em análise,1020.2023/0002877-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002878-5,25334-23-SP-ALV,2023,2023-02-09,deferido,1020.2023/0002878-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002879-3,25424-23-SP-CDT,2023,2023-02-10,em análise,1020.2023/0002879-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002880-7,25335-23-SP-ALV,2023,2023-02-09,em análise,1020.2023/0002880-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0002881-5,25369-23-SP-CCE,2023,2023-02-09,,1020.2023/0002881-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000753-2,23198-22-SP-TAX,2022,2022-11-30,deferido,1020.2023/0000753-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000754-0,24282-23-SP-ALV,2023,2023-01-04,deferido,1020.2023/0000754-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000755-9,24331-23-SP-ALV,2023,2023-01-06,em análise,1020.2023/0000755-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000756-7,24245-22-SP-REF,2022,2022-12-30,em análise,1020.2023/0000756-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000757-5,24342-23-SP-ALV,2023,2023-01-06,em análise,1020.2023/0000757-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000758-3,24377-23-SP-REF,2023,2023-01-09,indeferido,1020.2023/0000758-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000759-1,23074-22-SP-REF,2022,2022-11-25,indeferido,1020.2023/0000759-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000760-5,24209-22-SP-ALV,2022,2022-12-28,em análise,1020.2023/0000760-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000761-3,24418-23-SP-AUT,2023,2023-01-10,deferido,1020.2023/0000761-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000762-1,24047-22-SP-REF,2022,2022-12-21,em análise,1020.2023/0000762-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000763-0,24138-22-SP-REF,2022,2022-12-23,em análise,1020.2023/0000763-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000764-8,24412-23-SP-CDT,2023,2023-01-10,em análise,1020.2023/0000764-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000765-6,24441-23-SP-ALV,2023,2023-01-11,em análise,1020.2023/0000765-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000766-4,24435-23-SP-CDT,2023,2023-01-11,em análise,1020.2023/0000766-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000767-2,24562-23-SP-CCE,2023,2023-01-17,deferido,1020.2023/0000767-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000768-0,24193-22-SP-CDT,2022,2022-12-28,em análise,1020.2023/0000768-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000769-9,24460-23-SP-ALV,2023,2023-01-12,em análise,1020.2023/0000769-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000770-2,24478-23-SP-CCE,2023,2023-01-12,deferido,1020.2023/0000770-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000771-0,24579-23-SP-REF,2023,2023-01-17,em análise,1020.2023/0000771-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000772-9,24490-23-SP-ALV,2023,2023-01-13,deferido,1020.2023/0000772-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000773-7,24163-22-SP-ALV,2022,2022-12-26,em análise,1020.2023/0000773-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000774-5,24496-23-SP-ALV,2023,2023-01-13,em análise,1020.2023/0000774-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000775-3,24492-23-SP-CER,2023,2023-01-13,em análise,1020.2023/0000775-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000776-1,24500-23-SP-REF,2023,2023-01-13,em análise,1020.2023/0000776-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000777-0,24580-23-SP-ALV,2023,2023-01-18,deferido,1020.2023/0000777-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000778-8,24581-23-SP-ALV,2023,2023-01-18,em análise,1020.2023/0000778-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000788-5,24585-23-SP-ALV,2023,2023-01-18,em análise,1020.2023/0000788-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000790-7,24586-23-SP-REF,2023,2023-01-18,deferido,1020.2023/0000790-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000792-3,24583-23-SP-ALV,2023,2023-01-18,deferido,1020.2023/0000792-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000793-1,24593-23-SP-ALV,2023,2023-01-18,em análise,1020.2023/0000793-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000827-0,24328-23-SP-AUT,2023,2023-01-06,deferido,1020.2023/0000827-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000828-8,23737-22-SP-CER,2022,2022-12-15,indeferido,1020.2023/0000828-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000829-6,23837-22-SP-CER,2022,2022-12-16,em análise,1020.2023/0000829-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000831-8,23835-22-SP-CDT,2022,2022-12-16,em análise,1020.2023/0000831-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000832-6,24181-22-SP-CER,2022,2022-12-27,indeferido,1020.2023/0000832-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000833-4,24461-23-SP-CER,2023,2023-01-12,deferido,1020.2023/0000833-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000834-2,24464-23-SP-CER,2023,2023-01-12,deferido,1020.2023/0000834-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000835-0,24400-23-SP-CER,2023,2023-01-10,em análise,1020.2023/0000835-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000836-9,22677-22-SP-CER,2022,2022-11-11,em análise,1020.2023/0000836-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000837-7,23279-22-SP-CER,2022,2022-12-01,em análise,1020.2023/0000837-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000839-3,24463-23-SP-CCE,2023,2023-01-12,deferido,1020.2023/0000839-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000840-7,24489-23-SP-ALV,2023,2023-01-12,em análise,1020.2023/0000840-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000841-5,24491-23-SP-REF,2023,2023-01-13,em análise,1020.2023/0000841-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000842-3,24348-23-SP-ALV,2023,2023-01-09,em análise,1020.2023/0000842-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000843-1,24140-22-SP-ALV,2022,2022-12-24,em análise,1020.2023/0000843-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000844-0,22650-22-SP-ALV,2022,2022-11-10,deferido,1020.2023/0000844-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000845-8,24212-22-SP-ALV,2022,2022-12-28,em análise,1020.2023/0000845-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000846-6,24034-22-SP-ALV,2022,2022-12-21,em análise,1020.2023/0000846-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000848-2,21222-22-SP-REF,2022,2022-09-30,em análise,1020.2023/0000848-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000849-0,23582-22-SP-REF,2022,2022-12-12,em análise,1020.2023/0000849-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000850-4,23812-22-SP-TAX,2022,2022-12-16,indeferido,1020.2023/0000850-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000851-2,24600-23-SP-ALV,2023,2023-01-18,em análise,1020.2023/0000851-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000853-9,24602-23-SP-ALV,2023,2023-01-18,indeferido,1020.2023/0000853-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000854-7,24592-23-SP-ALV,2023,2023-01-18,em análise,1020.2023/0000854-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000855-5,24596-23-SP-ALV,2023,2023-01-18,deferido,1020.2023/0000855-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000857-1,24529-23-SP-ALV,2023,2023-01-16,em análise,1020.2023/0000857-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000860-1,24607-23-SP-ALV,2023,2023-01-19,em análise,1020.2023/0000860-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000861-0,24611-23-SP-ALV,2023,2023-01-19,indeferido e encerra,1020.2023/0000861-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000871-7,24599-23-SP-DIR,2023,2023-01-18,em análise,1020.2023/0000871-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000872-5,24614-23-SP-ALV,2023,2023-01-19,indeferido,1020.2023/0000872-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000874-1,24616-23-SP-ALV,2023,2023-01-19,deferido,1020.2023/0000874-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000876-8,24617-23-SP-ALV,2023,2023-01-19,em análise,1020.2023/0000876-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000880-6,24627-23-SP-ALV,2023,2023-01-19,em análise,1020.2023/0000880-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000881-4,24605-23-SP-ALV,2023,2023-01-19,em análise,1020.2023/0000881-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000919-5,24390-23-SP-ERB,2023,2023-01-10,deferido,1020.2023/0000919-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000920-9,24474-23-SP-ERB,2023,2023-01-12,deferido,1020.2023/0000920-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000921-7,23930-22-SP-ERB,2022,2022-12-20,deferido,1020.2023/0000921-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000922-5,23932-22-SP-ERB,2022,2022-12-20,deferido,1020.2023/0000922-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000923-3,23802-22-SP-ERB,2022,2022-12-16,deferido,1020.2023/0000923-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000925-0,22864-22-SP-ALV,2022,2022-11-18,em análise,1020.2023/0000925-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000926-8,24549-23-SP-REF,2023,2023-01-17,em análise,1020.2023/0000926-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000927-6,24540-23-SP-REF,2023,2023-01-16,em análise,1020.2023/0000927-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000928-4,24186-22-SP-ALV,2022,2022-12-27,em análise,1020.2023/0000928-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000929-2,24514-23-SP-CCE,2023,2023-01-13,deferido,1020.2023/0000929-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000930-6,24473-23-SP-ALV,2023,2023-01-12,deferido,1020.2023/0000930-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000931-4,24537-23-SP-TAX,2023,2023-01-16,deferido,1020.2023/0000931-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000932-2,24323-23-SP-APO,2023,2023-01-06,deferido,1020.2023/0000932-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000933-0,24638-23-SP-CCE,2023,2023-01-19,deferido,1020.2023/0000933-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000935-7,24659-23-SP-CCE,2023,2023-01-20,deferido,1020.2023/0000935-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000936-5,24660-23-SP-CCE,2023,2023-01-20,deferido,1020.2023/0000936-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000937-3,24661-23-SP-ALV,2023,2023-01-20,em análise,1020.2023/0000937-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000938-1,24662-23-SP-CCE,2023,2023-01-20,indeferido e encerra,1020.2023/0000938-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000941-1,24624-23-SP-ALV,2023,2023-01-19,em análise,1020.2023/0000941-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000946-2,21824-22-SP-REF,2022,2022-10-19,em análise,1020.2023/0000946-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000947-0,24670-23-SP-ALV,2023,2023-01-20,em análise,1020.2023/0000947-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000948-9,24678-23-SP-APO,2023,2023-01-20,deferido,1020.2023/0000948-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000950-0,24683-23-SP-ALV,2023,2023-01-20,em análise,1020.2023/0000950-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000951-9,24685-23-SP-ALV,2023,2023-01-20,em análise,1020.2023/0000951-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000952-7,24686-23-SP-ALV,2023,2023-01-20,em análise,1020.2023/0000952-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2023/0000953-5,24691-23-SP-ALV,2023,2023-01-20,em análise,1020.2023/0000953-5,NULL,2023-08-31 14:44:00
