id;protocolo;processo;assunto;despacho;data_publicacao;documento_sei;data_extracao
5f9ad2045c9662000884aa8a;170-20-SP-NEW;1020.2020/0015736-9;Certificado de Acessibilidade;Despacho indeferido;08/11/2021;054549592;2023.10.11
5f9aee56730daf0008bef136;171-20-SP-SAO;1010.2020/0008272-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;28/04/2021;043203817;2023.10.11
5f9aee56730daf0008bef136;171-20-SP-SAO;1010.2020/0008272-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;10/12/2021;056179510;2023.10.11
5f9b013385bb480008fbcacd;172-20-SP-SAO;1010.2020/0008529-0;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho indeferido;02/03/2021;040265837;2023.10.11
5f9b0a984efed10008a52433;173-20-SP-SAO;1010.2020/0008358-1;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;27/04/2021;043132613;2023.10.11
5f9b0a984efed10008a52433;173-20-SP-SAO;1010.2020/0008358-1;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;22/08/2023;088714441;2023.10.11
5f9b12cb68aac40008ae8374;174-20-SP-NEW;1020.2020/0014488-7;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;066097764;2023.10.11
5f9b14f668aac40008ae8377;175-20-SP-NEW;1020.2020/0014489-5;Alvará de Instalação de Heliponto;Despacho deferido;07/10/2022;071811629;2023.10.11
5f9b17fc191664000879f669;176-20-SP-SAO;1010.2020/0008518-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;04/11/2021;054419962;2023.10.11
5f9b17fc191664000879f669;176-20-SP-SAO;1010.2020/0008518-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;01/03/2023;079215233;2023.10.11
5f9b1ff2a316e20008572904;178-20-SP-SAO;1010.2020/0008381-6;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;19/11/2021;055181537;2023.10.11
5f9b288211cf9a00089f020e;179-20-SP-NEW;1020.2020/0014548-4;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;066097517;2023.10.11
5f9b51952e9ddf0009ac9274;180-20-SP-NEW;1020.2020/0014490-9;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;07/04/2021;041993839;2023.10.11
5f9c186c66ae6400085f66d2;181-20-SP-SAO;1020.2020/0014290-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;20/01/2023;077360449;2023.10.11
5f9c23dcf4015300098cc326;182-20-SP-SAO;1010.2020/0008679-3;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;22/04/2021;042821442;2023.10.11
5f9c410280a83100081719ad;184-20-SP-NEW;1020.2020/0014640-5;Certificado de Segurança;Despacho deferido;09/09/2021;051643398;2023.10.11
5f9c48cc5dbd250008b61ac6;185-20-SP-NEW;1010.2020/0008699-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;065371922;2023.10.11
5f9c537e60aee7000886b236;186-20-SP-SAO;1010.2020/0008643-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;28/10/2021;054130631;2023.10.11
5f9c53e360aee7000886b239;187-20-SP-SAO;1010.2020/0008448-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/09/2021;052264623;2023.10.11
5f9c59c375f01200080232e8;188-20-SP-SAO;1020.2020/0014302-3;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;09/11/2021;054629341;2023.10.11
5f9c5e6d1f1b15000909f635;189-20-SP-SAO;1010.2020/0008449-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;11/04/2022;061313974;2023.10.11
5f9c62ae7caf390008b13375;190-20-SP-NEW;1020.2020/0014483-6;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;17/03/2021;041144398;2023.10.11
5f9c6936bbaf980008372a17;191-20-SP-DIR;1010.2020/0008674-2;Certidão de Diretrizes Urbanísticas;Despacho deferido;07/06/2022;064885885;2023.10.11
5f9c768ab287b10009cb8d23;192-20-SP-NEW;1020.2020/0014219-1;Cadastro de Sistema Especial de Segurança;Despacho deferido;21/01/2021;038114695;2023.10.11
5f9c8c73614b9800082563a6;195-20-SP-NEW;1010.2020/0008676-9;Certificado de Acessibilidade;Despacho indeferido;23/03/2021;041406846;2023.10.11
5f9c8d7b614b9800082563a9;196-20-SP-NEW;1020.2020/0014481-0;Alvará de Execução para instalação de Estação Rádio-Base;Despacho deferido;05/03/2021;040510111;2023.10.11
5fa158b9f0bc9b000954cf81;198-20-SP-SAO;1010.2020/0008639-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;26/08/2022;069668555;2023.10.11
5fa16bdda376ae0009c01421;200-20-SP-SAO;1010.2020/0008628-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;20/03/2023;079388727;2023.10.11
5fa19604cb5fe80008967e48;202-20-SP-NEW;1020.2020/0014423-2;Certificado de Acessibilidade;Despacho indeferido;26/12/2022;076285653;2023.10.11
5fa1a0031d74230008b18790;204-20-SP-SAO;1010.2020/0008635-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/05/2023;083530889;2023.10.11
5fa1ad39aa70c20008595423;205-20-SP-SAO;1010.2020/0008646-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;23/08/2021;050711693;2023.10.11
5fa1ad39aa70c20008595423;205-20-SP-SAO;1010.2020/0008646-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;27/06/2022;065985419;2023.10.11
5fa1ae0aaa70c20008595426;206-20-SP-SAO;1020.2020/0014941-2;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;20/04/2021;042709208;2023.10.11
5fa1ae7daa70c20008595429;207-20-SP-SAO;1010.2020/0008645-9;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;25/03/2021;041540324;2023.10.11
5fa1ae7daa70c20008595429;207-20-SP-SAO;1010.2020/0008645-9;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;25/03/2021;041540324;2023.10.11
5fa1ae7daa70c20008595429;207-20-SP-SAO;1010.2020/0008645-9;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;25/03/2021;041540324;2023.10.11
5fa1bf4a6615450008e3af8e;209-20-SP-NEW;1020.2020/0015994-9;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;066097737;2023.10.11
5fa1c2cf048c150009010f43;211-20-SP-SAO;1010.2020/0008648-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;15/06/2022;065369670;2023.10.11
5fa1c78c53afb40008f0d817;213-20-SP-SAO;1020.2020/0014318-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;07/10/2022;071833099;2023.10.11
5fa1c7e29ea82f00088382df;214-20-SP-SAO;1020.2020/0014288-4;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;09/04/2021;042160436;2023.10.11
5fa1d23e8d6234000870f917;216-20-SP-SAO;1020.2020/0014208-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;23/03/2023;080466967;2023.10.11
5fa1f0967041d4000809d4cd;218-20-SP-NEW;1020.2020/0014204-3;Alvará de Execução para instalação de Estação Rádio-Base;Despacho deferido;26/02/2021;040137569;2023.10.11
5fa2ab74db57ec00088d712a;219-20-SP-SAO;1010.2020/0008671-8;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;01/06/2021;045282917;2023.10.11
5fa2ab74db57ec00088d712a;219-20-SP-SAO;1010.2020/0008671-8;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;11/08/2021;049896043;2023.10.11
5fa2dfb545e61e0008693828;221-20-SP-NEW;1020.2020/0014215-9;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;04/02/2021;038764217;2023.10.11
5fa2dfb545e61e0008693828;221-20-SP-NEW;1020.2020/0014215-9;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho documental;01/02/2021;038540515;2023.10.11
5fa2dfb545e61e0008693828;221-20-SP-NEW;1020.2020/0014215-9;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;26/01/2021;038227131;2023.10.11
5fa30a8d8a8d9b0009bc1fad;224-20-SP-SAO;1020.2020/0014289-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;28/10/2021;054169021;2023.10.11
5fa318c1c2c0ad000850fb80;225-20-SP-SAO;1020.2020/0014213-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;04/09/2023;089463460;2023.10.11
5fa31b3c22e4850009eeb39e;226-20-SP-NEW;1020.2020/0014202-7;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;29/06/2022;066097861;2023.10.11
5fa31edb9c20270008eccc52;227-20-SP-NEW;1020.2020/0014504-2;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;08/06/2022;064949778;2023.10.11
5fa412ed999f470008a675b0;230-20-SP-SAO;1020.2020/0014307-4;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/02/2021;039006882;2023.10.11
5fa412ed999f470008a675b0;230-20-SP-SAO;1020.2020/0014307-4;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;03/12/2021;055771545;2023.10.11
5fa41b3e11f138000987abf5;231-20-SP-SAO;1020.2020/0014306-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;08/09/2021;051552217;2023.10.11
5fa41b3e11f138000987abf5;231-20-SP-SAO;1020.2020/0014306-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;10/12/2021;056167687;2023.10.11
5fa422ee9022de00082dacfb;232-20-SP-NEW;1020.2021/0000691-5;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;07/10/2021;053223397;2023.10.11
5fa44d97a1bffd000817f784;236-20-SP-SAO;1010.2020/0008662-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;19/08/2021;050452812;2023.10.11
5fa45373eea63e00087e16e5;237-20-SP-NEW;1020.2020/0014581-6;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;16/03/2022;060040923;2023.10.11
5fa45373eea63e00087e16e5;237-20-SP-NEW;1020.2020/0014581-6;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;08/08/2022;068551802;2023.10.11
5fa45373eea63e00087e16e5;237-20-SP-NEW;1020.2020/0014581-6;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;11/07/2023;086299093;2023.10.11
5fa455047b800e00092174fe;238-20-SP-NEW;1020.2020/0014212-4;Alvará de Instalação de Heliponto;Despacho indeferido;24/09/2021;052533972;2023.10.11
5fa455047b800e00092174fe;238-20-SP-NEW;1020.2020/0014212-4;Alvará de Instalação de Heliponto;Despacho deferido;29/08/2023;089099120;2023.10.11
5fa45aca3caf490008abb172;239-20-SP-SAO;1020.2020/0014221-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;27/07/2021;048955618;2023.10.11
5fa45aca3caf490008abb172;239-20-SP-SAO;1020.2020/0014221-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;10/12/2021;056169031;2023.10.11
5fa45c8443f3f20009d7f2c3;240-20-SP-NEW;1020.2020/0014537-9;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;065372012;2023.10.11
5fa45d18a0ac830008aaa7be;241-20-SP-NEW;1020.2020/0014582-4;Certificado de Estanqueidade;Despacho indeferido;06/10/2021;053143793;2023.10.11
5fa45d18a0ac830008aaa7be;241-20-SP-NEW;1020.2020/0014582-4;Certificado de Estanqueidade;Despacho indeferido;08/08/2022;068552416;2023.10.11
5fa45d18a0ac830008aaa7be;241-20-SP-NEW;1020.2020/0014582-4;Certificado de Estanqueidade;Despacho indeferido;10/07/2023;086262425;2023.10.11
5fa46654da5c0e000878ed2c;242-20-SP-SAO;1020.2020/0014217-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/09/2021;052264099;2023.10.11
5fa4755939ebee0009978268;244-20-SP-NEW;1020.2020/0014485-2;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;13/04/2021;042341152;2023.10.11
5fa54981faf00a000832ab21;246-20-SP-NEW;1020.2020/0014499-2;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;065372057;2023.10.11
5fa5547150fc4a0008b1c6ec;247-20-SP-NEW;1020.2020/0014529-8;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho indeferido;09/03/2021;040695079;2023.10.11
5fa55d34c18b0600087f3b5e;248-20-SP-NEW;1020.2021/0002697-5;Alvará de Funcionamento de Local de Reunião;Despacho indeferido;12/05/2021;044055909;2023.10.11
5fa59204e422440008bd84aa;250-20-SP-SAO;1020.2020/0014292-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;06/04/2022;061080962;2023.10.11
5fa5a7848ce1ee00097705fd;252-20-SP-NEW;1020.2020/0014501-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;065371983;2023.10.11
5fa5a924ec89cf000950d33d;253-20-SP-SAO;1020.2020/0014424-0;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;23/08/2022;069457741;2023.10.11
5fa5afea0db633000944ed35;254-20-SP-NEW;1020.2020/0014502-6;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;19/05/2022;063783411;2023.10.11
5fa5b3a6e52feb0008fce82f;255-20-SP-NEW;1020.2020/0014425-9;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;065372252;2023.10.11
5fa5baff6e9cf300085d7dfd;256-20-SP-NEW;1020.2020/0014503-4;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;24/06/2022;065831587;2023.10.11
5fa5c4f80e645800087f7adc;257-20-SP-NEW;1010.2020/0008681-5;Alvará de Execução para instalação de Estação Rádio-Base;Despacho deferido;26/02/2021;040134162;2023.10.11
5fa92bb006fbde0008a486cd;258-20-SP-SAO;1020.2020/0014223-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;10/12/2021;056181031;2023.10.11
5fa92f421c1c670008f36980;259-20-SP-SAO;1020.2020/0014225-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;17/08/2021;050350907;2023.10.11
5fa936167f28e6000884db56;260-20-SP-SAO;1020.2020/0014323-6;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;20/10/2021;053762729;2023.10.11
5fa97c0d9dc2df00080edb48;264-20-SP-SAO;1020.2020/0014325-2;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;15/07/2021;048207619;2023.10.11
5fa98aec99be960008fe6e2d;267-20-SP-SAO;1020.2020/0014283-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;24/06/2021;046787225;2023.10.11
5fa99215f7fcaf0008755640;269-20-SP-SAO;1020.2020/0014326-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;28/04/2021;043169981;2023.10.11
5fa99215f7fcaf0008755640;269-20-SP-SAO;1020.2020/0014326-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;13/08/2021;050063585;2023.10.11
5fa99215f7fcaf0008755640;269-20-SP-SAO;1020.2020/0014326-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;17/02/2022;058928446;2023.10.11
5fa994f245e6ed000999789b;271-20-SP-SAO;1020.2020/0014332-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;25/07/2022;067596857;2023.10.11
5fa9a006cfd49400087fe2dd;275-20-SP-SAO;1020.2020/0014484-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/03/2021;041533021;2023.10.11
5fa9a006cfd49400087fe2dd;275-20-SP-SAO;1020.2020/0014484-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/03/2021;041533021;2023.10.11
5fa9a006cfd49400087fe2dd;275-20-SP-SAO;1020.2020/0014484-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/03/2021;041533021;2023.10.11
5fa9a221c537d3000863e1e9;276-20-SP-NEW;1020.2020/0014495-0;Certificado de Acessibilidade;Despacho indeferido;14/01/2022;057471936;2023.10.11
5fa9a395bac3fb00094b0c1e;277-20-SP-SAO;1020.2020/0014284-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/04/2021;042889341;2023.10.11
5fa9a395bac3fb00094b0c1e;277-20-SP-SAO;1020.2020/0014284-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;04/02/2022;058259437;2023.10.11
5fa9c2d2676fd3000842316f;279-20-SP-SAO;1020.2020/0014207-8;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;02/07/2021;047318476;2023.10.11
5fa9c2d2676fd3000842316f;279-20-SP-SAO;1020.2020/0014207-8;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;27/07/2021;048942965;2023.10.11
5faaaa97bf3b350008cf9e13;282-20-SP-SAO;1020.2020/0014437-2;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;02/05/2022;062593899;2023.10.11
5faaac3efc402d0008ae8eaf;283-20-SP-SAO;1020.2020/0014285-0;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;05/01/2022;057091124;2023.10.11
5faaadb53311e70008d0064d;284-20-SP-SAO;1020.2020/0014436-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/03/2021;041533080;2023.10.11
5faaadb53311e70008d0064d;284-20-SP-SAO;1020.2020/0014436-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/03/2021;041533080;2023.10.11
5faaadb53311e70008d0064d;284-20-SP-SAO;1020.2020/0014436-4;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;25/03/2021;041533080;2023.10.11
5faabfeb51894100081850ee;285-20-SP-SAO;1020.2020/0014435-6;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;12/05/2021;044075327;2023.10.11
5faaccd4ed11040008b0a90e;287-20-SP-NEW;1020.2020/0014531-0;Certificado de Acessibilidade;Despacho indeferido;22/03/2023;080408417;2023.10.11
5faaf1b0512c750008620a5e;289-20-SP-NEW;1020.2020/0014522-0;Alvará de Funcionamento de Local de Reunião;Despacho indeferido;12/04/2021;042268759;2023.10.11
5faaf1b0512c750008620a5e;289-20-SP-NEW;1020.2020/0014522-0;Alvará de Funcionamento de Local de Reunião;Despacho deferido;25/06/2021;046819257;2023.10.11
5faaf427ec9af500081463cf;290-20-SP-SAO;1020.2020/0014329-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;05/02/2021;038811504;2023.10.11
5faaf854a9914200089c4290;291-20-SP-NEW;1020.2020/0014491-7;Cadastro de tanque de armazenagem, bomba, filtro de combustível e equipamentos afins;Despacho deferido;15/01/2021;037890269;2023.10.11
5faafa707aa335000940c633;292-20-SP-NEW;1020.2020/0014532-8;Alvará de Execução para instalação de Estação Rádio-Base;Despacho indeferido;15/06/2022;065372417;2023.10.11
5fab150b89cd0c00086c1669;293-20-SP-NEW;1020.2020/0014497-6;Certificado de Segurança;Despacho indeferido;01/10/2023;090949060;2023.10.11
5fabc745497969000962b33d;295-20-SP-SAO;1020.2020/0014333-3;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;27/04/2021;043138355;2023.10.11
5fabe4303073fa00088c0223;296-20-SP-SAO;1020.2020/0014294-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;23/05/2022;064021378;2023.10.11
5fabea7a7690760009f1b565;297-20-SP-NEW;1020.2020/0014434-8;Certificado de Acessibilidade;Despacho indeferido;04/08/2022;068351663;2023.10.11
5fabf124f211640008809236;298-20-SP-NEW;1020.2020/0014433-0;Certificado de Acessibilidade;Despacho indeferido;23/03/2021;041407138;2023.10.11
