veiculo;orgao;unidade;serie;processo;documento;data
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2023/0003653-2;084179021;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2023/0000291-3;084191581;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2021/0006301-3;084175753;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0000282-2;084176178;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0024254-8;084197577;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2023/0010126-1;084156101;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0010087-7;084220973;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0005168-0;084218392;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0009287-4;084220190;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0009101-7;084219408;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0000759-1;084199075;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0001282-0;084203535;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0005294-5;084203871;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0005165-5;084218524;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0012438-1;084220547;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0023848-6;084208550;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0005167-1;084218653;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0001734-1;084212030;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0000601-3;084206962;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0010023-0;084199946;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0016917-4;084198063;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0005276-7;084199729;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0007781-2;084222041;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0018684-0;084205528;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0007645-3;084220129;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0001574-8;084218622;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0008317-4;084208107;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0023418-9;084214900;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0004867-0;084201269;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0001190-4;084154174;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0005283-0;084194986;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0006367-8;084154394;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0007521-8;084170002;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0017200-9;084169960;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0003350-9;084198113;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2020/0014593-0;084170993;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0020692-4;084168529;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0013938-0;084167591;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0021193-6;084185610;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0007430-9;084172184;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0007950-7;084179188;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0001123-6;084181256;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0008531-9;084171724;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0011614-1;084175597;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0011233-4;084175008;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0001356-5;084171443;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0008623-6;084170679;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0002023-5;084220533;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0017448-6;084190559;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0019578-5;084178606;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0010822-0;084192741;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0004678-1;084211377;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0022950-9;084189388;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0006060-3;084186971;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0018563-1;084187920;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0019162-3;084184797;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0012263-1;084178142;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2021/0015560-0;084195555;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0024248-3;084155723;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0008836-0;084185328;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0020817-0;084180678;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0004949-9;084205556;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0003295-2;084204520;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0021808-6;084204081;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0003589-7;084196811;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0004128-5;084222294;02/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0023112-0;084301675;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0001031-0;084256065;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0003591-9;084226425;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0009920-6;084230644;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0002009-0;084274491;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0023388-3;084247249;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0007711-5;084228853;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0001641-8;084249125;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0008058-2;084269628;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0002906-4;084298722;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0006904-0;084227200;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0003227-8;084301775;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0001511-0;084280698;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0011629-1;084301809;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2021/0011706-7;084283949;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0013482-6;084295090;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0021353-0;084299007;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0013379-0;084301033;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0009536-7;084229407;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0020598-7;084278453;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0001455-3;084229392;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0002152-7;084229953;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0019258-3;084229035;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0004869-7;084228849;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0018215-4;084229189;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0024413-3;084230643;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2023/0003741-5;084266107;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho deferido;1020.2022/0020967-2;084230640;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0007845-4;084290906;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0016721-0;084290024;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0001682-3;084284273;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0021832-9;084291324;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0013027-8;084260601;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0020947-8;084292776;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2023/0000235-2;084229045;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2021/0007325-6;084291346;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2021/0016871-0;084302091;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2023/0009900-3;084261339;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2021/0019542-4;084301976;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2023/0001048-7;084229877;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2022/0007412-2;084268697;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Despacho indeferido;1020.2021/0008806-7;084269343;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0001933-6;084298167;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2022/0004154-2;084269999;05/06/2023
Atos do Executivo;Secretaria Municipal de Urbanismo e Licenciamento - Portal;SMUL/Unidade do Aprova Digital;Comunique-se;1020.2023/0000872-5;084279066;05/06/2023
